GEOID20,precinct,block_percent
410510043001025,3102,0.9822765701558753
410510070022027,3102,0.9965395018430164
410510070022025,3102,0.9956067390193785
410510070022026,3102,0.9314170320400833
410510071003014,3102,1
410510070022017,3102,0.9873849110328862
410510043001014,3102,0.9449607452957199
410510070022032,3102,0.9956498345929536
410510070023033,3102,0.999997107643016
410510071002016,3102,1.0000000000042273
410510071002023,3102,0.9999999999996555
410510071002027,3102,1.0000000000001261
410510071003011,3102,1.0000000003986156
410510071002029,3102,0.9961232296174528
410510071002021,3102,0.9970412228344074
410510071003008,3102,1
410510071002002,3102,0.9983919681379337
410510070023007,3102,0.999999999999675
410510070023010,3102,1
410510070023009,3102,0.9971999737688004
410510070023025,3102,0.9965944875024763
410510070023019,3102,0.9932409559918325
410510070023024,3102,0.9999999999996175
410510070023003,3102,0.9865233741357269
410510071003041,3102,1
410510071003036,3102,1
410510070023004,3102,1.0000000000007443
410510043001011,3102,0.9893605218822569
410510071003039,3102,1.000000000002783
410510071003002,3102,0.9389039397259987
410510071003022,3102,1.0000000000083111
410510071003013,3102,1
410510070023005,3102,0.9908286112866849
410510070023008,3102,1.0000000000026112
410510070023002,3102,0.9992466026845417
410510071002031,3102,0.987914109675474
410510071003023,3102,1
410510071002001,3102,0.9806286435048822
410510071003028,3102,1.0000000001045994
410510071002000,3102,0.6457498531261
410510071002007,3102,0.9999999998421774
410510071002025,3102,0.998057449017267
410510070023028,3102,1.0000000000000524
410510070022020,3102,1.0000000000003129
410510070022035,3102,0.9688662962319872
410510071002019,3102,0.9999999999987105
410510071003005,3102,0.9999999999843996
410510070023006,3102,0.9938145357546819
410510070022016,3102,0.8319642986783174
410510070022018,3102,0.9988769405765499
410510070022031,3102,0.9999999999996732
410510071003001,3102,0.5553166625637828
410510071002011,3102,0.493046757085058
410510043001030,3102,0.9741448349840784
410510070023011,3102,0.9796470264096772
410510071002030,3102,0.9796970753716604
410510071003000,3102,0.5479727546447922
410510071002028,3102,0.9894789142138138
410510071002009,3102,1.0000000000007077
410510043001013,3102,0.9842234608161589
410510043001009,3102,0.999999999999915
410510071002008,3102,0.9945851586002739
410510071002017,3102,0.9998708974461017
410510071003026,3102,1.0000000000005236
410510070023026,3102,0.999145634259147
410510071002032,3102,0.98975960919814
410510071003035,3102,1
410510043001008,3102,1.0000000000026859
410510043001007,3102,0.9999795252514275
410510070023031,3102,0.9963923408403402
410510070022021,3102,0.9983812496990632
410510071003034,3102,0.9999620317171701
410510043001015,3102,0.9968696838132799
410510070023023,3102,1.0000000000016511
410510070022030,3102,1
410510070022019,3102,0.9989321743922542
410510043001012,3102,0.9914999913322587
410510043001027,3102,0.9983092462704488
410510070023018,3102,0.9786401096805312
410510071003017,3102,0.999999999999985
410510071002026,3102,0.9923817940848454
410510071002005,3102,1.0000000000314806
410510071002010,3102,0.9999999999996975
410510071003016,3102,1.000000000080166
410510071003009,3102,1
410510071003015,3102,0.9999999999996613
410510071002015,3102,1.0000000000016376
410510071003024,3102,1.0000000000010014
410510071003037,3102,0.99999999998884
410510071003030,3102,0.9999999999989262
410510071001007,3103,1.0000000000040843
410510071001014,3103,1.0000000000013272
410510071001018,3103,1.0000000000007778
410510071001022,3103,0.9988335984622976
410510071001027,3103,0.9830647209479813
410510071001016,3103,1.0000000000000528
410510071001012,3103,0.9767527488919009
410510071001010,3103,0.9999597044425106
410510071001017,3103,0.999999999999979
410510071001028,3103,0.9999999999790963
410510071001003,3103,0.998606920266518
410510071001020,3103,1.000000000001163
410510071001006,3103,0.9999999999997498
410510071001015,3103,1.0000000000231668
410510071001004,3103,0.9999999999741133
410510071001009,3103,1.0000000000006941
410510071001002,3103,0.9960010903128825
410510071001023,3103,0.9923165011346957
410510071001019,3103,1.0000000000064206
410510071001021,3103,1.0000000000003628
410510071001005,3103,0.995753951495684
410510071001024,3103,0.9722681105911588
410510071001011,3103,0.9999574117787777
410510071001001,3103,0.9995751049394437
410510071001008,3103,0.9999999999887534
410510071001013,3103,0.9999999999996029
410510071001000,3103,0.9794036757687323
410510051011002,3301,1
410510049012004,3301,1
410510045001038,3301,0.9999999999994553
410510049012000,3301,1
410510050011010,3301,1
410510051024019,3301,0.9993573658312037
410510047002012,3301,0.999446185678467
410510050012007,3301,1
410510050012020,3301,1
410510051011004,3301,1
410510045002020,3301,1
410510045001039,3301,1
410510047001004,3301,1
410510045002007,3301,1.000000000014931
410510045001041,3301,1.0000000000011513
410510045002023,3301,1
410510047001015,3301,1
410510049012007,3301,1.000000000003869
410510051023000,3301,1
410510051023003,3301,1
410510050012010,3301,1
410510050012009,3301,1
410510050012000,3301,1
410510050011024,3301,1
410510050012006,3301,1
410510050012003,3301,1
410510050011027,3301,1
410510050012021,3301,1
410510050012022,3301,1.0000000000088163
410510050012023,3301,0.9999999999854196
410510050012026,3301,0.9999999999990056
410510050012018,3301,1
410510051023005,3301,1
410510050012027,3301,1.0000000000012246
410510051021001,3301,1
410510045001007,3301,1
410510045001052,3301,1
410510047001006,3301,1
410510045001015,3301,1
410510049013000,3301,1
410510050011013,3301,1
410510045001011,3301,1
410510045001037,3301,0.9999999999999494
410510045001036,3301,1
410510045002004,3301,1
410510045001033,3301,1.0000000000033809
410510045001021,3301,1
410510045001022,3301,1
410510045001004,3301,1
410510045001025,3301,1
410510045001027,3301,1
410510049011000,3301,1
410510050022008,3301,1
410510047001018,3301,1
410510048001003,3301,1.0000000000004714
410510049011003,3301,1
410510049011004,3301,1
410510049012005,3301,1.0000000000010514
410510049013001,3301,0.999999999999022
410510050022021,3301,1
410510049012008,3301,1.000000000004565
410510048001001,3301,0.9993756432404365
410510049013005,3301,1
410510049013002,3301,1.000000000000607
410510045001017,3301,1.0000000000022349
410510045001016,3301,1
410510047001001,3301,1
410510047001000,3301,1
410510047001014,3301,0.9989173371579076
410510047002003,3301,1
410510047001011,3301,1
410510049011002,3301,1
410510049011001,3301,1
410510047001019,3301,1
410510047001017,3301,1
410510047002002,3301,1
410510047002004,3301,1
410510047002000,3301,0.9999999999999433
410510047002011,3301,0.9987073653480277
410510047002007,3301,1
410510050011025,3301,1
410510050012001,3301,1
410510051022004,3301,1
410510051022003,3301,0.9999999999998775
410510051021002,3301,1
410510051021000,3301,0.9952992590327875
410510050021013,3301,0.999999999997648
410510050012017,3301,1
410510050012011,3301,1
410510045002031,3301,1
410510050022023,3301,1
410510050022015,3301,1
410510045002003,3301,1
410510045001032,3301,1
410510048001002,3301,1
410510049013006,3301,1
410510050012019,3301,0.9999999999940903
410510050012030,3301,1
410510050021014,3301,1
410510050021021,3301,0.9993836090802369
410510050021022,3301,0.9994869269251573
410510045002016,3301,0.9999999999970809
410510045002027,3301,1
410510045002019,3301,1
410510050022025,3301,1
410510050022036,3301,1
410510050022030,3301,0.9999999999939869
410510045001024,3301,1
410510051023004,3301,1
410510051024012,3301,1
410510051024000,3301,0.9869300729506215
410510045001043,3301,1.0000000000025497
410510045002005,3301,0.9999999999986496
410510047001012,3301,1
410510047002001,3301,1
410510051013008,3301,0.9999999996420543
410510051013009,3301,0.9974257561714412
410510050012013,3301,0.999999999995705
410510045001008,3301,1
410510047001005,3301,1
410510045002017,3301,0.9999999999545701
410510051013007,3301,0.999975410036923
410510050011011,3301,1
410510045002009,3301,1
410510045002021,3301,1
410510045002022,3301,1
410510050022007,3301,1
410510050022006,3301,1.000000000001941
410510045001035,3301,0.999999999999123
410510045001010,3301,1
410510045001006,3301,1
410510045001018,3301,1.0000000000010072
410510045001031,3301,1
410510045002000,3301,1.0000000000695406
410510045002001,3301,1
410510049012002,3301,1
410510045001040,3301,1
410510051021004,3301,1
410510051024003,3301,1
410510051024002,3301,1
410510051024004,3301,1
410510051021006,3301,1
410510051024001,3301,1
410510051024011,3301,1
410510051024010,3301,1
410510051024013,3301,1
410510051024018,3301,0.9993523306058688
410510051024017,3301,0.999508652430955
410510051024007,3301,0.9869133157678541
410510047001008,3301,1
410510047001009,3301,1
410510047001002,3301,1
410510045002024,3301,0.9999999999953426
410510045002025,3301,1
410510045002006,3301,0.9999999999954879
410510045001012,3301,1
410510050022027,3301,1
410510047001007,3301,1
410510045001003,3301,0.9959658669323189
410510051011000,3301,1
410510045001013,3301,0.9999999999998945
410510051011006,3301,1
410510050022013,3301,1.000000000005524
410510050011005,3301,1
410510045002018,3301,1
410510045001048,3301,1
410510050022010,3301,1
410510045001053,3301,1
410510049022000,3301,0.9995161899913132
410510045001020,3301,0.9999999999982705
410510045001005,3301,1
410510049011007,3301,1
410510048001004,3301,0.9993120652692011
410510050012025,3301,0.9999999999928469
410510045002008,3301,1
410510050012036,3301,1
410510050012015,3301,1
410510050012014,3301,0.9999999999880215
410510050012005,3301,1
410510050012004,3301,1
410510050011028,3301,1
410510051022001,3301,1
410510051022002,3301,1
410510051022006,3301,1
410510051022005,3301,1
410510051023001,3301,1
410510051023006,3301,1
410510051013006,3301,0.9981036968406987
410510051024006,3301,1
410510051024014,3301,1
410510051024015,3301,0.9868070943758188
410510051012005,3301,1
410510050012016,3301,1
410510050012024,3301,1.0000000000124158
410510050012035,3301,0.9996311211705247
410510047001003,3301,1
410510049012006,3301,1.00000000000736
410510045001055,3301,1.0000000000013254
410510050022005,3301,1
410510050022011,3301,1.0000000000685674
410510050022024,3301,1
410510049022001,3301,0.9993625675201905
410510050022037,3301,1.0000000000025075
410510048001000,3301,0.9993780344153813
410510045001002,3301,0.9682567076175349
410510050011012,3301,1
410510051011005,3301,1
410510051012000,3301,1
410510051013001,3301,1
410510050011023,3301,1
410510050011006,3301,1
410510050011002,3301,1.0000000001629965
410510050022001,3301,1
410510050011018,3301,1
410510051013000,3301,0.9942589690678366
410510050011015,3301,1
410510050011021,3301,1
410510049011010,3301,1
410510051013003,3301,0.9952773598505239
410510045001000,3301,0.9757651916939672
410510051013005,3301,1
410510051012004,3301,1
410510045001050,3301,1
410510050011016,3301,1
410510045001026,3301,1
410510050022000,3301,1
410510051011007,3301,1
410510050011001,3301,1
410510050011004,3301,1
410510050011007,3301,1
410510051012001,3301,1
410510051012002,3301,1
410510050022041,3301,1
410510050022035,3301,1
410510050022042,3301,1
410510050011020,3301,1
410510050011026,3301,1
410510050011022,3301,1
410510050012002,3301,1
410510049011008,3301,1
410510049011009,3301,1.0000000000018354
410510045001030,3301,1.0000000000111862
410510045001049,3301,1.0000000000035851
410510045001047,3301,1
410510050022004,3301,1
410510050022003,3301,1.0000000000196165
410510050022020,3301,1
410510050022009,3301,1
410510050022022,3301,1
410510050022019,3301,1
410510049013003,3301,1
410510049013007,3301,1
410510049013004,3301,1
410510050022017,3301,0.9999999999990324
410510050022002,3301,1
410510050022018,3301,1
410510050022016,3301,0.9999999999830005
410510050022029,3301,0.9999999999944978
410510050022031,3301,1.0000000000031561
410510050022032,3301,1.0000000000029836
410510050022028,3301,1
410510050022039,3301,1
410510045001054,3301,1
410510050022038,3301,1.0000000000036282
410510050022033,3301,1
410510050022040,3301,1
410510050021002,3301,0.9992432091291669
410510045001023,3301,1
410510050012028,3301,1.000000000006735
410510051023002,3301,1
410510050012031,3301,1
410510050012033,3301,0.9990789849345169
410510051023009,3301,0.9995915760370853
410510051023007,3301,1
410510051023008,3301,0.9990326926496047
410510051013004,3301,1
410510045002002,3301,1
410510051011003,3301,1
410510051011001,3301,1
410510045001045,3301,1
410510045001046,3301,1
410510045001044,3301,1
410510045001014,3301,1
410510050022014,3301,1
410510050011019,3301,1
410510050011009,3301,1
410510050011008,3301,1
410510050011003,3301,1
410510050022012,3301,1
410510045002013,3301,0.9991440029301053
410510045002015,3301,1.0000000000055038
410510045002032,3301,1
410510045002026,3301,1
410510045002030,3301,1
410510045002028,3301,1
410510045002033,3301,1
410510045002029,3301,1
410510045002012,3301,0.9988590411538524
410510045002010,3301,1
410510049012001,3301,1
410510045001028,3301,1.0000000000008122
410510047002006,3301,0.9999999999971769
410510050012032,3301,1
410510050021001,3301,0.9993869702980481
410510050022026,3301,1
410510050022034,3301,1
410510050021005,3301,1
410510050012034,3301,0.9998106292255876
410510051021003,3301,1
410510051024016,3301,0.986438479960781
410510047001013,3301,1
410510049011006,3301,1
410510050012008,3301,1
410510051022000,3301,0.999999999355574
410510047002008,3301,1
410510047002009,3301,0.9995989516226651
410510045001009,3301,1
410510045001051,3301,0.9999999878112505
410510045002014,3301,0.9999999999959452
410510045001019,3301,1.0000000000594662
410510045001034,3301,0.9999999999309312
410510045001029,3301,1.0000000012505512
410510049012003,3301,1
410510050011000,3301,1
410510051012003,3301,1
410510050011017,3301,1
410510050021000,3301,1
410510045002011,3301,1
410510051013002,3301,0.9993760613168353
410510045001001,3301,0.9516918290485163
410510051021005,3301,1
410510051024005,3301,1
410510051024009,3301,1
410510051021007,3301,0.9870865451091517
410510051024008,3301,0.986830164256643
410510045001042,3301,1.0000000000040463
410510047001010,3301,1
410510047001016,3301,1
410510049011005,3301,1
410510047002005,3301,1
410510050011014,3301,1
410510050021006,3301,0.9999999999978131
410510050012012,3301,1
410510050012029,3301,1
410510043001124,3303,0.9908154482569803
410510043001075,3303,0.9999999999795969
410510043001116,3303,1
410510070011040,3303,0.9734317143846171
410510070011022,3303,1
410510070011037,3303,0.9881432700584305
410510043001083,3303,1
410510043001076,3303,0.9999999999977944
410510043001101,3303,1.000000000000498
410510043001077,3303,1
410510043001119,3303,1
410510070022000,3303,0.8818748849660503
410510070021040,3303,0.9999999999990459
410510070021042,3303,0.9952090361309902
410510070012001,3303,1.0000000000006957
410510070012006,3303,0.9999999999933881
410510070012020,3303,1.000000000005729
410510070012004,3303,1.0000000000466096
410510070021018,3303,0.99284658204458065
410510070021043,3303,0.9976113692343466
410510070021002,3303,0.9999999998409579
410510043001079,3303,0.9999999999998106
410510070011034,3303,1
410510070012014,3303,0.9998360582544612
410510070022009,3303,0.9226633090099
410510070021046,3303,0.9929509076772705
410510070011042,3303,0.9960502527906238
410510070011010,3303,0.9999999999940534
410510070012016,3303,0.9999999999940509
410510043001096,3303,0.9999999999931929
410510070021044,3303,0.9915720627908308
410510070011030,3303,0.9999999999992532
410510070022055,3303,0.7740956871664363
410510070012009,3303,1
410510043001117,3303,1
410510070011008,3303,1.0000000000261164
410510070012005,3303,1
410510043001114,3303,0.997568108042175
410510070011024,3303,0.9984415867861379
410510070021031,3303,0.9446510729540991
410510043001106,3303,1
410510043001102,3303,0.9999999999987357
410510043001111,3303,1
410510070011021,3303,1.000000000000596
410510070011019,3303,1
410510070011020,3303,1
410510070011018,3303,1.0000000000138989
410510070011014,3303,0.9966863688525932
410510070012017,3303,1.0000000000006868
410510043001118,3303,1
410510043001080,3303,1.0000000000003804
410510043001070,3303,0.9999999999995047
410510070011006,3303,1
410510043001091,3303,0.9994765597440257
410510070011036,3303,0.9163315224906258
410510043001108,3303,1.000000000059678
410510070011031,3303,0.9935871850686782
410510070011009,3303,0.9999999999967463
410510070011002,3303,0.9478113941041131
410510070012012,3303,0.9999999999810203
410510070012013,3303,1.0000000000004592
410510070012010,3303,1.0000000000075746
410510070021020,3303,0.9726807880709266
410510070021021,3303,0.9910283524280891
410510043001071,3303,0.9999021755306925
410510043001078,3303,1.0000000000035256
410510070021047,3303,0.9917791953484948
410510070021039,3303,0.9979538249122261
410510070021010,3303,0.9895832249591578
410510070021019,3303,0.9999999999895577
410510070021015,3303,0.9978986967129223
410510070022050,3303,0.995122909498919
410510070022045,3303,1
410510070022043,3303,0.9943040561883572
410510070022057,3303,0.9913781272347036
410510070022008,3303,0.9988533510940204
410510070022003,3303,0.9863795353133554
410510070022006,3303,1
410510070011025,3303,0.6786985807833469
410510070021041,3303,0.9977385818494802
410510070011013,3303,0.9686861483769058
410510070021000,3303,0.9356873071746854
410510070011003,3303,1.0000000000018487
410510043001120,3303,0.9965391485834033
410510070012019,3303,0.9999999999997964
410510070012008,3303,0.9999999999990976
410510070012018,3303,0.9999999999997072
410510043001121,3303,0.9927445914316031
410510043001097,3303,1
410510070022060,3303,0.9946185364126524
410510043001112,3303,1.0000000000016849
410510070012021,3303,0.9999999999981576
410510043001084,3303,1
410510043001110,3303,0.99884930205707545
410510070011017,3303,0.9792265636046934
410510070011023,3303,1
410510043001081,3303,1
410510043001107,3303,1
410510070021027,3303,0.9705171408154347
410510070011028,3303,0.9999999999963122
410510070012002,3303,1
410510070011035,3303,1
410510070021038,3303,0.9999999999787343
410510070011038,3303,0.9452787960634222
410510070011001,3303,0.9983001286226807
410510043001123,3303,0.9999999999992273
410510043001099,3303,1
410510043001098,3303,1.0000000002671476
410510043001100,3303,1
410510070012015,3303,0.9985023137692737
410510070011041,3303,0.9922677335381592
410510070021033,3303,0.8954353672161132
410510070011027,3303,1
410510070011005,3303,0.9833234004490007
410510070012000,3303,1.0000000000018772
410510070012003,3303,1.0000000000069993
410510070011026,3303,0.9999999999996744
410510043001082,3303,0.9999087440083169
410510043001105,3303,0.9999999999998895
410510070011044,3303,0.9999999999952297
410510043001073,3303,0.9975893613612702
410510070022022,3303,0.9850789336858063
410510070011015,3303,1
410510043001109,3303,0.9999999999979551
410510043001113,3303,0.9974594848198978
410510070021001,3303,1.0000000000027611
410510043001115,3303,0.9999999999808391
410510070021009,3303,0.9899109364885499
410510070012011,3303,1
410510043001122,3303,0.9999999999998751
410510043001074,3303,1.0000000000107159
410510070021025,3303,1
410510043001103,3303,0.7155371461074975
410510043001104,3303,1
410510070011029,3303,0.9999999996124813
410510070011045,3303,0.9651093692316071
410510070021014,3303,0.9953635494802723
410510070021016,3303,0.9999022561984495
410510070011033,3303,0.9975502543905073
410510070011007,3303,0.9999999998929909
410510070011032,3303,0.9857726142126091
410510070011039,3303,1
410510043001095,3303,0.9963834139240911
410510070012007,3303,1.0000000000034652
410510070022047,3303,0.9101478269491561
410510070021029,3304,0.9939232086141474
410510070021036,3304,0.9899187651348699
410510070022053,3304,1.0000000000246088
410510070022005,3304,0.9918603450099727
410510070022059,3304,0.9918487547855752
410510070022007,3304,0.9943968703927537
410510070021045,3304,0.9036544746961712
410510070022002,3304,0.9948449522324329
410510070021011,3304,0.9978445976457914
410510070021037,3304,1
410510070021008,3304,0.9996413887913439
410510070021005,3304,0.9876248252101794
410510070011012,3304,0.9999696283871953
410510070011016,3304,0.9675253712204656
410510070011011,3304,0.9910727928388066
410510070022042,3304,0.9962563705681508
410510070021032,3304,0.9991669805071148
410510070022033,3304,0.9953311453516314
410510070022040,3304,0.9975644674412207
410510070022001,3304,0.9376404630750882
410510070021024,3304,0.9999999999987627
410510070021006,3304,0.9904608678626164
410510070021003,3304,0.9708152628316049
410510070021007,3304,0.9993666110914661
410510070021012,3304,0.9995428337902442
410510070021017,3304,0.9879072186438993
410510070012022,3304,0.9851015509011845
410510070021023,3304,0.995956676773634
410510070022058,3304,1
410510070022051,3304,0.9998603469187932
410510070022044,3304,0.9832903862147402
410510070022056,3304,0.8547680079516199
410510070022052,3304,0.9951469393951654
410510070022049,3304,0.9887757530419724
410510070022041,3304,0.99999999999881
410510070011043,3304,0.9880331094490516
410510070022054,3304,0.9771585027320732
410510070022038,3304,1.0000000000000455
410510070022039,3304,1
410510070022037,3304,0.98235843345310625
410510070022034,3304,0.9491225973852939
410510070021013,3304,1.00000000000931
410510070021034,3304,0.9436045265990097
410510070021028,3304,1
410510070021026,3304,0.9948596504347901
410510070022004,3304,0.9301744115450066
410510070022048,3304,0.9909039469216704
410510070021035,3304,1
410510070021030,3304,1.0000000000003637
410510070021004,3304,0.9853209242690233
410510070022046,3304,0.8396967221027818
410510070021022,3304,0.9826090265131258
410510064042010,3501,1
410510064042000,3501,0.9999422662009104
410510064042021,3501,1
410510064042001,3501,0.9967545822003913
410510064042012,3501,1
410510064033012,3501,0.9978459979184022
410510064042024,3501,0.9789967127239806
410510064042013,3501,1.0000000000003249
410510064042004,3501,1
410510064042002,3501,0.999999761036216
410510064042019,3501,0.9999999999989388
410510064042018,3501,1
410510064033010,3501,1
410510064042022,3501,1
410510064042023,3501,0.9995291100667093
410510064042009,3501,0.9981951119346743
410510064042011,3501,0.9944787321946046
410510064042017,3501,0.9999027921326304
410510064033007,3501,0.9941904211112977
410510064042005,3501,1
410510064033011,3501,0.9928356409092159
410510064042020,3501,1
410510064042008,3501,1.0000000000008302
410510064042007,3501,1
410510064042025,3501,0.835747921733133
410510064042015,3501,0.9999999999863202
410510064042016,3501,1.000000000026666
410510065012007,3501,0.9594185789275971
410510064042014,3501,0.9872991310390804
410510064042003,3501,0.9991753730343245
410510064033006,3501,0.9984722967231602
410510064042006,3501,0.9934400531036207
410510065011000,3502,0.9999757367508882
410510065011005,3502,1
410510065021001,3502,0.9602565059518965
410510065021029,3502,1
410510065021013,3502,0.999999999999541
410510065012035,3502,0.9535532945358933
410510065012014,3502,1
410510065013009,3502,0.9952801401430974
410510065013007,3502,1
410510065013012,3502,0.8911087362395872
410510065021020,3502,0.9959900274300194
410510065011011,3502,1
410510065011012,3502,1
410510065013000,3502,0.9986900531620418
410510065013008,3502,1
410510065011001,3502,0.9999999999985225
410510065021007,3502,0.9847638897323492
410510065021021,3502,0.9949149261448215
410510065012017,3502,1
410510065011010,3502,1
410510065011024,3502,1
410510065021005,3502,1
410510065011027,3502,1
410510065012005,3502,0.9999999999980447
410510065021019,3502,0.9903632664324578
410510065013015,3502,0.9901267936414382
410510065012019,3502,0.9905379049106571
410510065012018,3502,1
410510065012003,3502,1
410510065012034,3502,0.9610667337529559
410510065012021,3502,0.9993507671318932
